Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-1_run-1908_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-2_run-1909_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-A-3_run-1910_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-1_run-1911_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-2_run-1912_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-B-3_run-1913_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-1_run-1914_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-2_run-1915_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-C-3_run-1916_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-1_run-1917_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-2_run-1918_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-D-3_run-1919_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-1_run-1920_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-2_run-1921_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C13-E-3_run-1922_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-1_run-1923_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-2_run-1924_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-A-3_run-1925_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-1_run-1926_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-2_run-1927_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-B-3_run-1928_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-1_run-1938_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-2_run-1939_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-A-3_run-1940_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-1_run-1941_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-2_run-1942_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-B-3_run-1943_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-1_run-1944_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-2_run-1945_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-C-3_run-1946_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-1_run-1947_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-2_run-1948_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-D-3_run-1949_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-1_run-1950_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-2_run-1951_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14B-E-3_run-1952_60 SPD_4-6-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-1_run-1929_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-2_run-1930_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-C-3_run-1931_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-1_run-1932_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-2_run-1933_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-D-3_run-1934_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-1_run-1935_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-2_run-1936_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\C13C14\Sample-C14-E-3_run-1937_60 SPD_4-5-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A1_run-574_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A2_run-575_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-A3_run-576_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B1_run-577_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B2_run-578_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-B3_run-579_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C1_run-580_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C2_run-581_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-C3_run-582_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D1_run-583_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D2_run-584_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\CAR2-D3_run-585_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A1_run-586_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A2_run-587_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-A3_run-588_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B1_run-589_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B2_run-590_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-B3_run-591_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C1_run-592_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C2_run-593_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-C3_run-594_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D1_run-595_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D2_run-596_60 SPD_8-22-2024.d	Y:\timsTOF-Flex\Data2024\Laurine\Microprot-Car2-Omeric3\OMERIC3-D3_run-597_60 SPD_8-22-2024.d
P17931	P17931	LEG3_HUMAN	LGALS3	Galectin-3	33710.4	34706.5	32535.2	17058.7	17892.4	17235.7	42627	42723.4	40575.1	27328.7	27457.8	27966.3	34992.4	33058.4	34732.9	8547.51	8489.44	8957.35	9549.67	9618	9468.87	40291.3	43725.6	43578.3	28224	28904.6	27834.6	37307.3	29050.9	36612.4	35698.7	34904.6	36919.8	30822.1	27631.8	29813.3	10047.9	12625.9	11440.5	11118.7	9782.69	10168	15318.2	14979.9	13850.2	36064.5	36585.1	33063.5	40920.8	39717	42549.5	33924.2	33078	32425.1	29944	29765.9	30188.3	29159.2	27229.1	28103.2	36284.9	34089.7	40100.2	23733.2	17203.3	16089.5	34345.8	31049.2	34448.1
P17947;P17947-2	P17947;P17947-2	SPI1_HUMAN	SPI1	Transcription factor PU.1			507.913		701.739	428.69		866.641		577.948						1874.31	1882.25	2128.73	1852.98	1786.79	1747.84			1234.12					1082.12							1355.68	2398.37	2405.11	2253.44	2121.28	2234.55	2282.87	2340.01	2640.55	1668.24						484.065	1050.59			997.624	1135.01	1107.82	1339.48			1138.42	959.452					867.633	1573.34	
P17948	P17948	VGFR1_HUMAN	FLT1	Vascular endothelial growth factor receptor 1	4754.37	4271.53	5748.75	3063.86	4246.62						5382.67	5109.48	5311.99	6271.93	5506.14								15619.7			17243.7									14804.8														3667.27	3623.62		2971.59	3274.16		3996.16	2538.82		6712.29	5391.51	5450.46	7828.83	7664.65	7968.38			4750.13	6441.24	5205.01	5505.48
P17980	P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	26725.2	26387.8	26196.3	24510.1	21678.5	23571.4	22091.3	20215.5	21326.8	19282.6	21541.6	22026.7	20773.7	19803.5	19140.1	20214.6	19507.5	20088.6	19987.6	21226.4	20319.9	16297.5	21467.7	20344.4	17231.8	19958.5	18628.6	19313.1	17736	18279	19547.3	19162.6	17575.6	20397.6	17073.3	18381.2	18491.7	21084.7	18495.9	17738.6	19539.2	19828.2	19017.6	18727.4	19048.1	20739.8	22197.8	21057.9	23416.6	23404.9	24755.8	23428.6	24089.4	23795.3	23700.8	24478.8	26362.6	16261.1	13802	14699.4	14154.5	18267.7	13634.5	12572.9	11565.2	8331.57	13654.9	14846.7	14085.1
P17987	P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	24217.7	23992.1	24001.9	25322	26077.1	25454	27844.1	29521.6	29182.3	23662.7	23464.3	24269.8	24382.1	24584	25444.8	26251.1	24889.2	25053.7	25461.4	24866	26372.9	32314.8	31654.7	34427.8	33867.5	33574.3	31773.1	32013.9	31015.6	31999.6	31700.1	29693.1	29434.7	30530.4	31243.6	28755	30801.9	29326.5	31431.2	33559.1	32529.5	32508.8	31285	32512.3	33836.7	30764	30933.6	30761.7	31880.2	32546.1	33622.6	30490.7	30456.7	29393.3	35437.1	34248	35678.5	23316.2	22245.3	25803.9	29459.8	27189.2	26815.2	18597.8	20211.2	20264.5	24327	23445.1	26679.7
P18031	P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	2040.24	1959.38	1837.66	1548.23	1845.32	1777.06	1845.77	1720.83	1880.43	1948.56	2077.58	1985.42	1928.87	2022.37	1662.78	2570.3	2758.41	3177.04	2892.33	3326.96	2703.16	2584.39	2452.44	2266.36	3128.49	3311.34	3091.29	2359.37	2684.64	2592.62	2711.34	2297.72	2239.93	1637.59		2212.83	3240.44	2444.05	2702.97	2966.38	3359.81	3681.78	3340.04	3093.44	2855.67	1357.76	1004.32	1509.51	1217.81	1231.03	1333.77	1900.54	1949.18	1782.88	1298	1460.83	1270.97	3069.4	1961.34	1829.14	1589.42	1720.56	1247.25	3581.93	2000.69	1289.35	1670.39	1672.63	1682.48
P18065	P18065	IBP2_HUMAN	IGFBP2	Insulin-like growth factor-binding protein 2	7971.31	7529.8	7185.76	6187.1	6074.2	5607.22	6153.98	6496.88	6160.41	10331.8	9320.58	9301.75	6585.66	9465.31	7287.56							8787.74	10360.2	8803.83	4975.25	5377.12	3917.85	8585.87	9615.88	9230.05	6626.54	8193.33	7322.98	7706.03	9817.5	6321.01										6789.31	7425.97	6009.07	10415.4	7877.04	8212.08	5581.41	4569.93	6949.69	7009.18	6979.12	7839.51				3954.93	3253.91					4410.67	4131.91	
P18074;P18074-2	P18074;P18074-2	ERCC2_HUMAN	ERCC2	General transcription and DNA repair factor IIH helicase subunit XPD		636.222		437.528	540.881		663.305	768.01	543.174	756.86	351.689	891.306	499.404	270.007	566.936	558.769	936.136	668.935	489.89	766.385	556.794							531.945	865.89					808.8			697.654	586.135	683.838	778.333	901.451		769.195	487.244		564.957		361.147	545.287		474.832				734		675.446		1008.49		861.705								
P18077	P18077	RL35A_HUMAN	RPL35A	60S ribosomal protein L35a	46899.8	47050.8	47585.9	48926.7	48597.8	47105.3	45039.1	54918	54640.2	50162.2	49089.5	46277.8	57845.1	56206.9	48839.1	45724.3	47789.1	49373	61690.6	57555.4	60729.4	64549.4	65130.4	63922.1	54307.7	55057.6	54763.5	56480.1	59999.3	55743.7	60227.1	63382.3	69627.1	55120.1	56893	53622.8	66431.9	66141.2	68139.4	84360	74873.5	87345	79887.2	78556.8	79000.8	55800	51731.7	38770.3	72653.4	70600.2	72558.5	73137.6	67774.4	66807.7	49358.3	38762.6	41909.7	70013	56156.1	62876.6	65198.5	67949.9	66719	76273.4	69635.6	65352.8	82555.8	82484.6	78794.2
P18084	P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	1951.21	2754.9	1913.25	2327.16	3177.58	2492.09	2950.34	2756.36	3111.75	3072.82	4049.5	2541.82	2683.18	2566.81	3268.2			2336.99				6324.18	5488.52	6236.37	4176.73	4565.34	4939.17	4566.1	5696.76	4443.35	6263.33	5743.68	7140.86	5635.55	6353.96	6324.74	17351.1	29555.6	7208.2	1309.79	33338.3	32929.7		37609.7	2679.05	3018.64	3139.73	2983.66	2880.3	2680.13	2435.76	4003.01	3182.35	3184.95	2978.86	3149.17	3500.06	9088.81	9313.66	9525.7	5815.56	7312.06	6787.03	6120.35	7566.63	5939.22	5765	5969.67	5315.39
P18085	P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4	7517.71	7842.04	6057.56	8801.53	8121.67	9303.59	13947	13625.4	14586.9	9553.42	10888.4	10348.9	10937.8	9802.92	11480.6	3228.87	5183.94	4498.15	3606.42	4350.64	4712.53	7790.38	8682.83	7777.23	6614.73	7121.28	5412.31	6771.55	6392.84	6103.97	6457.7	6092.27	7967.14	5088.06	5026.19	5579.61	3188.8	3703.29	3567.78	5513.34	3696.75	4953.77	4933.8	5562.12	4698.62	15424.8	13791.5	14326.4	10680	9493.89	10893.2	12523.6	12676.9	12666.6	16775	18874.6	15013.1	16644	15857.3	14976.8	16827.3	15622.4	16073.7	8163.9	13521.3	9697.81	11700.2	11570.2	11741.4
P18124	P18124	RL7_HUMAN	RPL7	60S ribosomal protein L7	157607	165891	165980	157171	154877	158369	159701	162396	146073	157977	164990	178191	151298	148645	169392	168069	159623	145667	181808	193455	190810	171719	171002	179140	156145	161675	152905	139122	149945	166494	149632	149371	150848	124893	122011	124116	177022	174167	173384	155629	153898	149074	169515	169640	173097	144855	156750	165672	163813	176567	178323	160119	143182	151149	153406	140120	150043	192145	183437	180228	169924	164778	167590	143876	154965	145640	180083	183583	185112
P18206;P18206-2	P18206;P18206-2	VINC_HUMAN	VCL	Vinculin	26605.9	27291.2	25705.2	24863.5	24957.4	25031	36234.1	34126.9	34228.7	43250.3	43444.7	42904.4	36537.7	37290.3	38187.1	32793	33059.8	33426.4	36662.5	34681	36383	47669.2	54384.9	52308.3	44788.4	46803.4	44865.4	53847.3	52328.8	53343.1	48799.9	49836.1	50600.1	68203.9	73944.6	72584.7	38635.7	38226.8	37746.8	31990.1	33193.6	32754.5	46415.4	46941.9	47698.8	19921.8	21877	20691.9	22184.4	21846.5	22181.4	26103.6	27725.3	27259.1	23832.5	23118.3	22758.7	63422.8	66669.2	63393.5	49366.9	50797.6	48595.7	48660.3	49219.4	47756.1	49990.4	48621.9	51593.8
P18428	P18428	LBP_HUMAN	LBP	Lipopolysaccharide-binding protein	1080.22	1278.67	1312.59	775.204	743.184	693.351	1184	1779.01	1351.95	1121.63	1241.34	1240.44	1522.11	1470.88	1654.89	561.12		470.142	427.739	798.375	650.984	2604.71	3066.41	2899.27	2070.84	1655.77	2202.64	3272.09	2061	2883.14	2373.26	2031.4	2564.82	4437.59	4260.84	3978.06					567.614		559.933	629.62	768.984	832.815	714.402	999.538	802.584	582.768	811.239	2873.61	2126.5	1888.42	1027.69	1225.51	1218.03	4606.57	4504.28	3074.53	1168.2	2166.67	2109.86	2766.09	5324.28	1427.47	5079.1	4879.03	4712.79
P18433;P18433-6	P18433;P18433-6	PTPRA_HUMAN	PTPRA	Receptor-type tyrosine-protein phosphatase alpha	1731.25	1769.17	1679.44	2427.21	2974.86	2878.84	2556.82	2867.55	2585.87	2728.41	2331.41	2383.98	2778.86	2481.45	2486.32	3082.61	2786.12	2805.44	2303.86	2676.27	3015.24	2627.39	1758.33	2594.55	2496.52	2507.62	1628.13	2423.02	2197.82	1819.18	2985.28	2524.69	2407.65	1309.2	1550.02	2026.8	1963.95	1955.68	1885.88	2162.12	1995.41	1839.24	2421.79	2638.65	2745.71	2295.66	2896.05	1984.92	2277.35	1546.25	2030.77	1954.15	2655.72	2055.89	1939.6	2136.73	2122.32	3001.65	2858.73	3371.94	2055.33	2170.17	2009.73	2307	2054.93	1994.08	2032.19	2588.18	2492.38
P18440	P18440	ARY1_HUMAN	NAT1	Arylamine N-acetyltransferase 1	3627.55	3581.7	3000.41	978.782	851.321	1148.5	2862.43	2469.93	3751.13	920.203	1300.84	836.538	1089.3	1109.51	1033.99	1698.92	1939.05	898.928	1399.86	996.548	1298.93	12055.4	12914	10912.2	10697.8	11041.3	14327.6	12523.7	11585.5	10511.9	11569.4	9346.39	14765.5	9525.78	10051.8	13020.5	1570.35	2742.93	2601.62	1873.16	1604.84	2137.35	2368.41	1749.37	1722.53	99118.9	96443.4	101050	104008	107021	106083	86641.8	92187	83917.5	107070	101973	109021	3315.54	3610.9	3039.62	4933.96	4300.97	4371.57	6421.04	4237.3	6947.45	4210.01	4499.81	4661.89
P18510;P18510-2;P18510-3;P18510-4	P18510;P18510-2;P18510-3;P18510-4	IL1RA_HUMAN	IL1RN	Interleukin-1 receptor antagonist protein	2098.45	1706.51	2072.98	1394.19	1572.48	1341.04	865.057	983.242	1188.19	875.687	1252.03	1065.38	1956.77	2038.83	1383.26					958.102	633.687					645.508							1393.69					659.301				933.723													840.268			1311.37	1630.04	1550.81	1598.31	1845.3	1407.51				1863.82	1291.23	
P18564;P18564-2	P18564;P18564-2	ITB6_HUMAN	ITGB6	Integrin beta-6		208.628			1596.82	1114.78	1223.53	987.25	1662.66	1573.67	1635.13	1669.57	1377.01	941.634	1060.34								2089.41	772.589																							457.967	923.501	1155.84	951.479	1223.73	1651.13	1401.52	1746.95	887.92	1221.18	1589.69		765.475	1226.86		1164.26							
P18583;P18583-5;P18583-7;P18583-9	P18583;P18583-10;P18583-2;P18583-3;P18583-4;P18583-5;P18583-6;P18583-7;P18583-8;P18583-9	SON_HUMAN	SON	Protein SON	13717.8	13141	13235.2	13788.4	14370.4	12564.7	12718.5	13131.5	12774.4	13044.9	13247.7	12562.2	12745.5	13402.8	12874.1	10272.7	10768.8	11163.5	9682.58	10717.4	10431.2	12706.1	14325.6	11482.2	14969.7	13396.4	12363.6	14162.1	13767.9	14169.6	10341.7	13239.4	11116.8	11026.7	11463.8	13405.8	11643.5	11650.6	11796.4	10589.7	9240.69	9992.4	9330.8	9657.03	10416	8334.25	9344.61	7420.24	8573.02	9185	9726.45	9438.28	9165.96	9022.32	8355.76	8471.67	8777.02	11649.4	10662	10866.1	9020.64	9421.15	11262.7	11775	12312.9	10724.8	9762.08	9941.89	10530.7
P18615;P18615-3	P18615;P18615-3	NELFE_HUMAN	NELFE	Negative elongation factor E	3476.66	2952.91	2987.67	3537.8	3073.23	3173.9	3011.38	3328.98	3637.67	2891.9	3240.73	2777.55	4013.26	3571.95	3031.74	3072.79	2667.31	3100.89	3120.17	3217.22	3224.41	3025.5	2622.43	2487.01	2044.67	2894.05	2484.44	2930.17	2491.2	3158.63	3018.86	2418.76	2625.52	1609.46	2008.49	2648.36	2686.63	2724.28	2814.23	2666.4	2676.05	2238.8	2713.92	2068.97	2698.03	2464.95	2182.82	2617.29	2270.17	2134.85	1621.85	2283.99	2321.82	2599.3	2102.57	1493.46	1967.81	2101.08	1678.13	2274.62	2341.55	2281.93	2045.47	1229.54			1631.85	1958.6	1641.89
P18621;P18621-3	P18621;P18621-3	RL17_HUMAN	RPL17	60S ribosomal protein L17	13815.7	15860.3	14725.7	16265.5	16025.4	16294.1	16893.8	16992.7	17067.7	15303.6	16684.4	15937.4	15538.8	15667.6	15995.1	17676.7	18697.1	17185.7	20341.3	19629.7	19831	10824.7	10973	11747	8746.33	9554.28	8931.02	11571.3	10435	13137.3	11389.1	11665.6	11904.2	9607.08	10659.6	10720.3	18511.6	18965	20239.5	19779.8	19523.8	20547.9	18734.3	21287	21303.6	18890.1	17742.6	19202	18836	17771.5	18274.4	16002.2	17841.7	17333	18151.6	17508.2	18489.7	23056.4	26086.3	22959.5	24017.2	21465.3	21620.7	16977.6	15768.5	18130.5	18654.9	20533.3	21225.4
P18669	P15259;P18669	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	42170.1	38856.5	37424.6	54682.6	56641.5	51901	32261.6	27390.4	28971.8	39894.6	43329.3	44485.5	54304.1	49875.4	45598.2	23631.8	22965.4	24640.8	37560.5	36277	36775.4	30642.5	30214.6	28844.8	30382.3	28212.7	28889.4	26538.3	22522.5	26277.5	33744.5	29285.9	34214	24979	23248.6	20906.2	36913.1	33382	37566.8	18052.9	16014.7	19031.2	30408.2	30110.2	34192.5	38876.8	38911.9	40385	36937.8	35270.3	39247.9	20731.3	20428.6	21354	22878.2	26223.6	24508.3	14055.7	12322.8	12099.1	19901.7	20325.4	20701.1	10922	6695.99	8930.48	14200.8	17333	13373.4
P18754;P18754-2	P18754;P18754-2	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	32093.4	34679.4	33669.1	36530.4	36546.6	34731.4	37141.4	39120.6	41006.6	42538.2	36572.5	39297.9	44871.4	46794.6	44520	26006.3	32093	28533.7	35463.6	35421.8	34126.3	70374.3	83273.1	78410.5	73919.8	79125.1	75519.9	71751.1	66106.5	67506.5	76230.2	76468.9	80479.3	51822.9	54393.9	52582.9	33656.1	33798.6	36257.9	36498.4	35812.1	36341.7	29506.2	29650.7	32003.7	14364.4	15550.7	17616.3	21764.4	18937.3	22948.4	20607	20551.7	20130	19847.5	21079.2	18635.1	26781	31509.8	29717.9	38683.1	36209.5	39194.6	24304.1	21725.9	23285.8	29306.1	28925.8	27574.3
P18827	P18827	SDC1_HUMAN	SDC1	Syndecan-1	31793.9	34409.4	35265.6	12728.8	10699.9	10807.2	14378.2	15429.5	15754.5	30170.2	32153.7	35413.5	36103.8	33530.9	31822.6	1170.09	1522.44	1429.65	946.185	936.089		38201	38551.8	35310.9	28574.3	29092.1	28861.5	31943.6	30356.5	29617.1	32528.8	33230.6	27725.5	53309.5	53100.3	51861.6	3548.21	3150.63	4244.69	2375.48	2808.14	1848.95	2651.53	2055.06	2015.18	4035.49	4091.75	4223.72	5024.92	4253.36	5607.64	3696.51	3191.09	4112.37	4353.19	3677.78	3159.33	9079.56	10913.1	10260.3	12694.1	13666.4	14440.2	8291.08	7548.86	8128.25	4914.93	5029.38	5922.29
P18858;P18858-3	P18858;P18858-2;P18858-3	DNLI1_HUMAN	LIG1	DNA ligase 1	2619.52	2794.98	2873.71	2737.2	2924.13	2573.18	2312.92	1849.64	2122.63	2325.66	2396.63	2437.89	2359.68	2290.31	2262.9	1079.36	1182.39	912.936	1043.88	1449.84	1333.28	1568.84	783.343	364.888	1750.05			1063.92		1695.53	1106.95	1114.47	395.283	1046.01		802.629	589.084	889.045	755.929	1641.01	1289.72	1305.46	1146.39	1491.56	1569.53	477.514	701.509	112.003		408.333	571.729			590.587	828.415			686.469	811.057		976.961	1175.78	1151.38				1134.55		1055.75
P18859;P18859-2	P18859;P18859-2	ATP5J_HUMAN	ATP5PF	ATP synthase-coupling factor 6, mitochondrial	4008.69	3523.64	4291.54	4722.18	5335.77	5342.52	6096.34	6447.9	6503.83	4762.64	4249.33	5046.5	3924.95	3924.83	4242.68	4315.82	5455.72	5744.09	5204.88	4506.01	4691.12	5282.06		3846.18	5108.94	7037.2	3693.13	5465.79	4888.15	4314.01	4139.68	5762.96	5644.37	5201.39	7653.71	7536.5	4610.23	4031.56	4819.45	5649.82	5219.42	5451.91	4832.87	4663.22	5191.38	4494.46	3497.89	4010.45	3526.13	4871.67	4264.77	4310.6	5094.39	5168.6	4008.12	5121.45	4868.09	3221.61	4820.08	6155.5	4719.54	3708.35	3403.08	8719.38	3190.72		3761.93	4440.84	3996.11
P18887	P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1	3664.57	3488.35	3947.96	3212.76	3441.76	3198.81	3561.04	3616.59	2893.54	3066.95	2957.75	2965.43	3248.77	3576.5	3398	1978.69	1895.02	1998.6	1926.91	2250.21	2048.78	5242	2567.91	4424.52	3924.06	3358.89	2592.85	3276.72	2475.84	3183.14	2902.63	3026.45	4132.04	2498.79	3299.14	2550.78	1631.56	1341.12	1990.24	2098.53	2026.22	2427.22	1468.58	1455.86	1543.09	2048.48	2213.87	2239.14	2509.25	2068.56	2248.04	2285.83	2116.17	2424.37	2039.29	2399.43	2167.63	1426.67	2307.65	1502.75	1458.29	2410.64	1808.28		1597.02	2318.26	2922.55	2281.28	1703.81
P19012	P13646;P19012;Q99456;P13646-2;P13646-3;P19012-2	K1C15_HUMAN	KRT15	Keratin, type I cytoskeletal 15	4472.05	3802.65	3739.83	4066.7	3898.54	4044.44	5837.36	6508.8	5837.72	3317.81	3454.72	2997.78	6309.78	4254.7	6777.8	2941.15	4143.67	3676.35	2885.98	3540.83	3521.35	271638	274694	282413	392426	408011	487796	244945	236261	247057	135286	132826	127007	115275	127209	120756	1761.21	1843.48		1591.18	2372.77	1531.6	1211.04	1261.43	1956.87	4050.03	2580.02	3560.82	7038.11	6174.29	8487.4	15928.1	7995.64	6875.34	7217.76	8920.48	11017.9	27756.3	25235.6	25998.3	47251.5	45305.6	47426.2	42339.7	34511.7	36842.8	55657.4	53378.2	52193.6
P19022;P19022-2	P19022;P19022-2	CADH2_HUMAN	CDH2	Cadherin-2		187.666														414.064	395.116	420.826			390.693																																					996.447	721.839	620.943	1061.04	1169.36	1433.9	529.425	408.997		1007.34	550.309	
